Fecha,NumDia,NumDato,T2M,RH2M,WS10M,CLRSKY,Lluvia,WH
2022-02-18,18,461,12.34,52.31,4.09,0,0,0
2022-02-18,18,462,11.47,55.88,3.39,0,0,0
2022-02-18,18,463,10.87,58.25,2.91,0,0,0
2022-02-19,19,464,10.16,60.75,2.77,0,0,0
2022-02-19,19,465,9.54,62.69,2.74,0,0,0
2022-02-19,19,466,9.02,64.25,2.7,0,0,0
2022-02-19,19,467,8.63,65.69,2.61,0,0,0
2022-02-19,19,468,8.34,67.5,2.5,0,0,0
2022-02-19,19,469,8.12,71,2.36,0,0,0
2022-02-19,19,470,10.16,65.69,2.29,13.02,0,0
2022-02-19,19,471,15.1,52.06,2.28,93.02,0,116
2022-02-19,19,472,19.59,40.88,1.21,186.67,0,1622
2022-02-19,19,473,22.79,31.69,0.21,259.67,0,3447
2022-02-19,19,474,25.01,26,0.87,339.52,0,4400
2022-02-19,19,475,26.53,22.69,1.46,414.48,0,4706
2022-02-19,19,476,27.42,20.69,1.88,411.23,0,4644
2022-02-19,19,477,27.67,19.69,2.26,374.75,0,4231
2022-02-19,19,478,27.35,19.44,2.74,306.05,0,3578
2022-02-19,19,479,26.18,20.5,3.75,211.08,0.01,2565
2022-02-19,19,480,23.42,24.62,5.38,100.02,0.01,1286
2022-02-19,19,481,18.11,36.19,6.49,9.6,0.01,377
2022-02-19,19,482,14.74,41.5,7.18,0,0,33
2022-02-19,19,483,12.22,47.19,6.52,0,0,0
2022-02-19,19,484,10.91,50.38,5.54,0,0,0
2022-02-19,19,485,10.26,52.62,4.45,0,0,0
2022-02-19,19,486,9.93,54.56,3.52,0,0,0
2022-02-19,19,487,9.58,57.75,2.47,0,0,0
2022-02-20,20,488,9.24,61.38,2.16,0,0,0
2022-02-20,20,489,8.97,65.44,1.98,0,0,0
2022-02-20,20,490,8.94,69.12,1.91,0,0,0
2022-02-20,20,491,9.01,72.5,1.75,0,0,0
2022-02-20,20,492,9.13,75.25,1.6,0,0,0
2022-02-20,20,493,9.31,77.19,1.42,0,0,0
2022-02-20,20,494,10.95,71.62,1.15,14.25,0,0
2022-02-20,20,495,15.33,56.38,1.67,97.25,0,368
2022-02-20,20,496,19.26,46,2.98,204.6,0,573
2022-02-20,20,497,21.8,38.75,2.79,291.98,0,110
2022-02-20,20,498,23.91,32.56,2.27,356.27,0,500
2022-02-20,20,499,25.49,28.12,1.66,413.3,0,1435
2022-02-20,20,500,26.47,25.19,1.06,409.23,0,3511
2022-02-20,20,501,26.89,23.5,0.62,371.7,0,4275
2022-02-20,20,502,26.89,22.56,0.62,301.2,0,3169
2022-02-20,20,503,26.31,22.56,0.99,202.65,0,2600
2022-02-20,20,504,24.73,25.38,1.25,93.92,0,1332
2022-02-20,20,505,21.03,39.69,1.39,9,0,311
2022-02-20,20,506,19.54,40.69,1.45,0,0,67
2022-02-20,20,507,18.64,42.38,1.48,0,0,0
2022-02-20,20,508,17.69,44.38,1.59,0,0,0
2022-02-20,20,509,16.48,47.25,1.54,0,0,0
2022-02-20,20,510,15.52,49.75,1.41,0,0,0
2022-02-20,20,511,15.04,51.06,1.29,0,0,0
2022-02-21,21,512,14.43,52.69,1.28,0,0,0
2022-02-21,21,513,13.64,54.81,1.33,0,0,0
2022-02-21,21,514,12.98,57.38,1.4,0,0,0
2022-02-21,21,515,12.34,61,1.45,0,0,0
2022-02-21,21,516,11.64,65.06,1.49,0,0,0
2022-02-21,21,517,10.8,70.19,1.65,0,0,0
2022-02-21,21,518,11.9,67.19,1.79,16.6,0,0
2022-02-21,21,519,16.33,51.31,2.05,113.85,0,337
2022-02-21,21,520,20.77,36.88,1.75,222.48,0,1924
2022-02-21,21,521,23.6,29.19,1.35,313.67,0,2819
2022-02-21,21,522,25.57,24.88,1.23,377.67,0,4240
2022-02-21,21,523,26.95,22.06,1.42,417.23,0,4278
2022-02-21,21,524,27.83,20.25,1.81,413.95,0,3355
2022-02-21,21,525,28.15,19.25,2.29,377.15,0,4271
2022-02-21,21,526,27.98,18.94,2.77,309.27,0,3404
2022-02-21,21,527,27.19,19.69,3.17,215.5,0,2575
2022-02-21,21,528,25.43,22.94,3.02,105.1,0.04,1326
2022-02-21,21,529,20.79,37.69,2.33,10.88,0,323
2022-02-21,21,530,18.87,41.38,2.4,0,0,10
2022-02-21,21,531,17.89,44.25,2.22,0,0,0
2022-02-21,21,532,17.04,46.94,2.19,0,0,0
2022-02-21,21,533,16.01,50.25,2.3,0,0,0
2022-02-21,21,534,14.76,54.44,2.53,0,0,0
2022-02-21,21,535,13.57,58.56,2.57,0,0,0
2022-02-22,22,536,12.76,61.5,2.55,0,0.07,0
2022-02-22,22,537,12.17,63.62,2.39,0,0.07,0
2022-02-22,22,538,11.55,65.44,2.18,0,0.07,0
2022-02-22,22,539,10.87,66.94,1.95,0,0,0
2022-02-22,22,540,10.38,67.12,1.64,0,0,0
2022-02-22,22,541,10.16,66.56,1.25,0,0,0
2022-02-22,22,542,11.52,62.44,0.84,20.2,0,0
2022-02-22,22,543,15.19,49.31,1.09,125.35,0,377
2022-02-22,22,544,20.34,34.31,2.09,233.48,0,2146
2022-02-22,22,545,23.28,29,1.65,323.7,0,3528
2022-02-22,22,546,25.51,25.19,1.62,386.38,0,4349
2022-02-22,22,547,27.19,22,1.93,419.65,0,4677
2022-02-22,22,548,28.18,19.81,2.24,416.85,0,4678
2022-02-22,22,549,28.55,18.5,2.46,380.38,0,4334
2022-02-22,22,550,28.4,17.75,2.62,312.42,0,3058
2022-02-22,22,551,27.63,17.75,2.77,219.2,0,2277
2022-02-22,22,552,25.83,20,2.68,107.73,0,1323
2022-02-22,22,553,20.43,34.94,2.39,11.62,0,281
2022-02-22,22,554,18.52,37.19,2.58,0,0,29
2022-02-22,22,555,18.08,36.94,2.34,0,0,0
2022-02-22,22,556,18.03,35.38,1.81,0,0,0
2022-02-22,22,557,17.89,33.94,1.26,0,0,0
2022-02-22,22,558,17.26,35,0.81,0,0,0
2022-02-22,22,559,16.34,37.12,0.65,0,0,0
2022-02-23,23,560,15.4,38.88,0.82,0,0,0
2022-02-23,23,561,14.3,41.62,1.07,0,0,0
2022-02-23,23,562,13.26,44.5,1.28,0,0,0
2022-02-23,23,563,12.25,47.88,1.44,0,0,0
2022-02-23,23,564,11.45,50.69,1.53,0,0,0
2022-02-23,23,565,10.69,54,1.67,0,0,0
2022-02-23,23,566,11.83,53.12,1.73,21.05,0,0
2022-02-23,23,567,16.25,38.88,1.97,127.42,0,371
2022-02-23,23,568,21.38,26,0.55,236.2,0,2043
2022-02-23,23,569,25.37,18.5,1.36,325.92,0,3366
2022-02-23,23,570,27.62,15.19,1.99,388.75,0,4084
2022-02-23,23,571,29.12,13.12,2.21,419.27,0,4358
2022-02-23,23,572,30.07,11.81,2.35,416.52,0,4498
2022-02-23,23,573,30.39,11.06,2.57,379.9,0,4248
2022-02-23,23,574,30.22,10.62,3.05,311.85,0,3170
2022-02-23,23,575,29.33,10.75,3.77,217.62,0,2596
2022-02-23,23,576,26.92,14.75,4.39,106.38,0,1327
2022-02-23,23,577,21.48,25.06,4.49,11.27,0,319
2022-02-23,23,578,18.78,30.62,4.87,0,0,42
2022-02-23,23,579,16.5,39.38,4.07,0,0,0
2022-02-23,23,580,14.87,47.81,3.34,0,0,0
2022-02-23,23,581,13.54,55,2.83,0,0,0
2022-02-23,23,582,12.54,60.31,2.49,0,0,0
2022-02-23,23,583,11.81,64.12,2.33,0,0,0
2022-02-24,24,584,11.26,66.94,2.27,0,0,0
2022-02-24,24,585,10.64,70.25,2.31,0,0,0
2022-02-24,24,586,9.98,74.31,2.45,0,0,0
2022-02-24,24,587,9.47,78.25,2.59,0,0,0
2022-02-24,24,588,9.08,82.12,2.68,0,0,0
2022-02-24,24,589,8.79,86.25,2.61,0,0.01,0
2022-02-24,24,590,11.01,77.5,2.97,19.4,0.02,0
2022-02-24,24,591,15.56,61.12,3.3,119.98,0.01,408
2022-02-24,24,592,20.22,41.5,3.35,227.7,0,2108
2022-02-24,24,593,23.43,30.44,3.19,317.62,0,3455
2022-02-24,24,594,25.73,24.44,2.97,380.83,0,4189
2022-02-24,24,595,27.37,20.62,2.71,409.88,0,4557
2022-02-24,24,596,28.35,18.5,2.49,406.58,0.01,4651
2022-02-24,24,597,28.65,17.5,2.3,369.3,0.02,4290
2022-02-24,24,598,28.57,16.81,2.16,300.62,0.03,3295
2022-02-24,24,599,27.84,16.69,1.9,206.25,0.03,2697
2022-02-24,24,600,26.08,19.94,1.12,97.4,0.01,1274
2022-02-24,24,601,22.1,32,0.13,10.27,0.01,233
2022-02-24,24,602,19.3,38.56,1.24,0,0,43
2022-02-24,24,603,17.65,45.81,2.12,0,0,0
2022-02-24,24,604,16.43,53.62,2.64,0,0,0
2022-02-24,24,605,15.31,61.19,2.52,0,0,0
2022-02-24,24,606,14.48,66.94,2.2,0,0,0
2022-02-24,24,607,13.87,70.94,1.91,0,0,0
2022-02-25,25,608,13.65,73.25,1.5,0,0,0
2022-02-25,25,609,13.55,74.38,1.2,0,0,0
2022-02-25,25,610,12.9,78.12,1.65,0,0.01,0
2022-02-25,25,611,11.63,85.81,2.41,0,0.01,0
2022-02-25,25,612,11,90.69,2.79,0,0.01,0
2022-02-25,25,613,10.69,93.88,2.94,0,0,0
2022-02-25,25,614,12.27,87,3.93,18.23,0,0
2022-02-25,25,615,15.89,70,4.74,111.9,0,332
2022-02-25,25,616,19.71,52.81,3.85,218.5,0,1991
2022-02-25,25,617,22.62,42,2.76,307.27,0,3446
2022-02-25,25,618,24.76,34.62,2.27,370.77,0,4183
2022-02-25,25,619,26.21,29.62,2.24,410.23,0,4726
2022-02-25,25,620,26.87,27.06,2.42,407.15,0.01,4712
2022-02-25,25,621,26.86,26.25,2.65,369.92,0.01,4311
2022-02-25,25,622,26.58,26.06,3.05,301.08,0.01,3604
2022-02-25,25,623,25.59,27.38,3.55,206.17,0.01,2596
2022-02-25,25,624,23.79,31.12,4.2,97.05,0.01,1626
2022-02-25,25,625,20.71,42.38,4.55,10.42,0.01,436
2022-02-25,25,626,18.39,51.56,5.48,0,0.01,60
2022-02-25,25,627,16.4,61,6.34,0,0,0
2022-02-25,25,628,14.54,71.44,6.07,0,0,0
2022-02-25,25,629,13.35,78.44,5.32,0,0.01,0
2022-02-25,25,630,12.73,81.62,4.7,0,0.01,0
2022-02-25,25,631,12.26,83.75,4.22,0,0.01,0
2022-02-26,26,632,11.82,85.5,3.67,0,0.01,0
2022-02-26,26,633,11.34,87.5,2.92,0,0,0
2022-02-26,26,634,11.15,87.75,2.62,0,0,0
2022-02-26,26,635,11.01,87.5,2.15,0,0,0
2022-02-26,26,636,10.89,86.81,1.8,0,0,0
2022-02-26,26,637,10.57,87.31,1.76,0,0,0
2022-02-26,26,638,12.38,76.81,2.16,16.65,0,0
2022-02-26,26,639,16.26,59.69,2.14,101.1,0,419
2022-02-26,26,640,20.17,45.94,1.61,206.27,0,2263
2022-02-26,26,641,23.16,36.88,0.8,296.48,0,3592
2022-02-26,26,642,25.38,30.81,1.39,357.67,0,4433
2022-02-26,26,643,26.6,27.31,2.19,411.98,0,4747
2022-02-26,26,644,27.38,25,2.69,406.92,0,4587
2022-02-26,26,645,27.76,23.75,3.01,359.1,0,4306
2022-02-26,26,646,27.3,24,3.43,280.45,0,3634
2022-02-26,26,647,26.3,25.44,3.87,179.8,0,2551
2022-02-26,26,648,24.64,28.56,4.23,74.67,0,1323
2022-02-26,26,649,21.37,38.69,3.91,8.92,0,200
2022-02-26,26,650,19.17,46.12,4.59,0,0,12
2022-02-26,26,651,17.38,53.38,4.88,0,0,0
2022-02-26,26,652,15.63,61.88,4.49,0,0,0
2022-02-26,26,653,14.2,69.62,3.78,0,0,0
2022-02-26,26,654,13.19,75.44,3.23,0,0,0
2022-02-26,26,655,12.38,80,2.88,0,0,0
2022-02-27,27,656,11.64,83.88,2.53,0,0,0
2022-02-27,27,657,10.91,87.44,2.26,0,0,0
2022-02-27,27,658,10.28,90.38,2.28,0,0,0
2022-02-27,27,659,9.78,92.19,2.37,0,0,0
2022-02-27,27,660,9.41,92.81,2.44,0,0,0
2022-02-27,27,661,9,93.44,2.42,0,0,0
2022-02-27,27,662,10.79,81.12,2.81,15.98,0,0
2022-02-27,27,663,15.03,57.94,2.69,95.5,0,522
2022-02-27,27,664,19.6,36.69,2.85,202.23,0,2357
2022-02-27,27,665,22.97,26.38,3.71,295.83,0,3623
2022-02-27,27,666,25.13,21.56,4.4,363.1,0,4394
2022-02-27,27,667,26.45,18.88,4.88,428.02,0,4759
2022-02-27,27,668,27.12,17.25,5.29,423.3,0,4761
2022-02-27,27,669,27.1,16.69,5.68,384.23,0,4474
2022-02-27,27,670,26.38,17.12,6.08,311.35,0,3788
2022-02-27,27,671,24.91,18.88,6.52,214.92,0,2765
2022-02-27,27,672,22.47,23,6.9,104.58,0,1427
2022-02-27,27,673,18.65,32.69,6.22,11.73,0,290
2022-02-27,27,674,15.6,45.75,5.99,0,0,20
2022-02-27,27,675,13.43,59.31,5.8,0,0,0
2022-02-27,27,676,11.87,70.19,5.37,0,0,0
2022-02-27,27,677,10.66,77.81,4.82,0,0,0
2022-02-27,27,678,9.65,83.06,4.04,0,0,0
2022-02-27,27,679,8.8,86.75,3.39,0,0,0
2022-02-28,28,680,7.96,90.38,2.67,0,0,0
2022-02-28,28,681,7.26,93.69,2.07,0,0,0
2022-02-28,28,682,6.82,96.12,1.95,0,0,0
2022-02-28,28,683,6.51,98.31,1.93,0,0,0
2022-02-28,28,684,6.35,99.88,1.93,0,0,0
2022-02-28,28,685,6.38,100,2.17,0,0,0
2022-02-28,28,686,8.55,87.62,2.44,20.55,0,0
2022-02-28,28,687,13.05,66.12,1.96,121.83,0,164
2022-02-28,28,688,17.65,45.06,1.08,232.45,0,887
2022-02-28,28,689,21.51,29,2.16,324.15,0,2860
2022-02-28,28,690,24.21,20.38,3.2,388.1,0,4718
2022-02-28,28,691,25.8,16.62,4.18,431.95,0,4965
2022-02-28,28,692,26.55,15.06,5,427.95,0,4922
2022-02-28,28,693,26.48,14.94,5.7,390.02,0,4498
2022-02-28,28,694,25.85,15.5,6.21,320.73,0,3763
2022-02-28,28,695,24.55,17,6.52,225.42,0,2668
2022-02-28,28,696,22.35,19.94,6.49,112.95,0,1367
2022-02-28,28,697,18.37,27.88,4.75,13.25,0,310
2022-02-28,28,698,15.58,35.94,4.36,0,0,37
2022-02-28,28,699,13.88,42.56,4,0,0,0
2022-02-28,28,700,12.41,49,3.61,0,0,0
2022-02-28,28,701,11.16,54.5,3.29,0,0,0
2022-02-28,28,702,10.02,59.12,2.98,0,0,0
2022-02-28,28,703,8.98,62.81,2.74,0,0,0
2022-03-01,1,704,8.19,64.88,2.58,0,0,0
2022-03-01,1,705,7.63,65.94,2.49,0,0,0
2022-03-01,1,706,7.3,66.38,2.45,0,0,0
2022-03-01,1,707,7.14,67.06,2.47,0,0,0
2022-03-01,1,708,7.09,69.06,2.51,0,0,0
2022-03-01,1,709,7.08,73.19,2.53,0,0,0
2022-03-01,1,710,10.12,64.75,2.57,19.15,0,0
2022-03-01,1,711,15.23,52,2.48,112.67,0,668
2022-03-01,1,712,19.61,38.31,1.87,227.12,0,2647
2022-03-01,1,713,22.6,28.38,0.81,320.12,0,3876
2022-03-01,1,714,25.01,22.19,1.47,383.42,0,4407
2022-03-01,1,715,26.78,18.38,2.26,433.17,0,4441
2022-03-01,1,716,27.85,15.88,2.8,429.23,0,4631
2022-03-01,1,717,28.26,14.12,3.29,390.6,0,3962
2022-03-01,1,718,28.17,12.81,3.97,320.62,0,3546
2022-03-01,1,719,27.34,12.19,4.8,224.15,0,2674
2022-03-01,1,720,25.33,13,5.52,110.83,0,1322
2022-03-01,1,721,20.23,20.19,5.1,12.83,0,300
2022-03-01,1,722,17.3,25.62,5.87,0,0,30
2022-03-01,1,723,14.73,35,5.36,0,0,0
2022-03-01,1,724,12.95,45.19,4.43,0,0,0
2022-03-01,1,725,11.74,52.19,3.97,0,0,0
2022-03-01,1,726,10.7,56.81,3.55,0,0,0
2022-03-01,1,727,9.69,60.19,3,0,0,0
2022-03-02,2,728,8.73,62.88,2.59,0,0,0
2022-03-02,2,729,8.26,63.62,2.5,0,0,0
2022-03-02,2,730,8.1,63.69,2.5,0,0,0
2022-03-02,2,731,8.08,65.44,2.52,0,0,0
2022-03-02,2,732,8.07,70.38,2.52,0,0,0
2022-03-02,2,733,8.01,78.06,2.49,0,0,0
2022-03-02,2,734,10.9,70.81,2.5,19.5,0,0
2022-03-02,2,735,15.87,53.81,2.6,107.58,0,689
2022-03-02,2,736,20.41,36,2.58,203.3,0,2550
2022-03-02,2,737,23.43,26.31,2.06,299.15,0,3097
2022-03-02,2,738,25.8,20.25,1.51,365.75,0,4188
2022-03-02,2,739,27.52,16.62,1.25,435,0,4788
2022-03-02,2,740,28.63,14.56,1.32,430.23,0,4559
2022-03-02,2,741,29.11,13.44,1.61,390.3,0,4414
2022-03-02,2,742,29.08,12.69,2.1,318.48,0,3514
2022-03-02,2,743,28.31,12.62,2.75,221.17,0,2642
2022-03-02,2,744,26.44,14.38,3.52,110.33,0,1390
2022-03-02,2,745,21.37,24.25,4,13.12,0,347
2022-03-02,2,746,17.8,31,5.34,0,0,50
2022-03-02,2,747,15.45,41,4.92,0,0,0
2022-03-02,2,748,13.89,51.5,4.01,0,0,0
2022-03-02,2,749,12.74,59.75,3.01,0,0,0
2022-03-02,2,750,11.78,65.06,2.25,0,0,0
2022-03-02,2,751,11.29,67,1.99,0,0,0
2022-03-03,3,752,11.04,67.44,1.72,0,0,0
2022-03-03,3,753,10.87,67.81,1.5,0,0,0
2022-03-03,3,754,10.5,69.94,1.46,0,0,0
2022-03-03,3,755,10.02,73.62,1.52,0,0,0
2022-03-03,3,756,9.64,77.69,1.51,0,0,0
2022-03-03,3,757,9.27,81.62,1.54,0,0,0
2022-03-03,3,758,11.23,72.69,1.71,24.15,0,0
2022-03-03,3,759,15.9,50.25,0.99,127.02,0,625
2022-03-03,3,760,20.72,30.81,0.67,236.55,0,2493
2022-03-03,3,761,24.12,21.31,0.6,326.92,0,3474
2022-03-03,3,762,26.56,16.56,0.47,389.5,0,4306
2022-03-03,3,763,28.26,13.94,0.48,434.95,0,4498
2022-03-03,3,764,29.33,12.5,0.61,430.7,0,4482
2022-03-03,3,765,29.75,11.94,0.95,391.98,0,4032
2022-03-03,3,766,29.6,11.88,1.46,321.62,0,3462
2022-03-03,3,767,28.72,12.69,2.31,224.55,0,2697
2022-03-03,3,768,26.63,16,3.45,110.83,0,1279
2022-03-03,3,769,22.25,28.06,4.47,13.3,0,341
2022-03-03,3,770,18.38,39.75,5.05,0,0,30
2022-03-03,3,771,16.84,48.12,4.86,0,0,0
2022-03-03,3,772,15.46,56.25,3.62,0,0,0
2022-03-03,3,773,14.02,63.81,2.51,0,0,0
2022-03-03,3,774,13.11,69.06,1.94,0,0,0
2022-03-03,3,775,12.46,73,1.76,0,0,0
2022-03-04,4,776,11.94,76.06,1.74,0,0,0
2022-03-04,4,777,11.58,78.38,1.7,0,0,0
2022-03-04,4,778,11.22,80.81,1.69,0,0,0
2022-03-04,4,779,10.84,83.56,1.76,0,0,0
2022-03-04,4,780,10.5,86,1.8,0,0,0
2022-03-04,4,781,10.17,88,1.8,0,0,0
2022-03-04,4,782,12.01,77.25,1.96,24.33,0,0
2022-03-04,4,783,16.28,47.38,2.49,124.9,0,482
2022-03-04,4,784,20.3,27.75,2.98,233.3,0,2150
2022-03-04,4,785,23.48,20.75,2.98,324,0,3513
2022-03-04,4,786,25.62,18.44,2.46,387.75,0,4034
2022-03-04,4,787,27.16,16.81,2.06,434.33,0,4647
2022-03-04,4,788,28.15,15.69,1.9,430,0,4644
2022-03-04,4,789,28.56,15,2,391.33,0,4261
2022-03-04,4,790,28.49,14.5,2.11,321.23,0,3753
2022-03-04,4,791,27.82,14.69,2.1,225.38,0,2275
2022-03-04,4,792,26.28,16.19,1.72,112.77,0,1292
2022-03-04,4,793,22.36,27.06,1.06,13.98,0,665
2022-03-04,4,794,20.43,31.19,1.5,0,0.02,15
2022-03-04,4,795,19.4,36.31,2.46,0,0.03,0
2022-03-04,4,796,17.11,47.88,3.22,0,0.02,0
2022-03-04,4,797,15.43,57.44,2.8,0,0.01,0
2022-03-04,4,798,14.6,62.12,2.16,0,0,0
2022-03-04,4,799,14.12,64.44,2.06,0,0.01,0
2022-03-05,5,800,13.78,66.25,2.39,0,0.01,0
2022-03-05,5,801,13.26,69.31,2.77,0,0.02,0
2022-03-05,5,802,12.78,72.69,2.72,0,0.01,0
2022-03-05,5,803,11.95,78.5,2.65,0,0.01,0
2022-03-05,5,804,11.12,84.69,2.56,0,0.02,0
2022-03-05,5,805,10.65,88.81,2.49,0,0,0
2022-03-05,5,806,12.84,78.88,2.91,28.65,0,0
2022-03-05,5,807,17.09,51.81,3.77,137.1,0,517
2022-03-05,5,808,20.9,35.94,4.01,246.45,0,2188
2022-03-05,5,809,23.42,31.25,3.49,336.83,0,3571
2022-03-05,5,810,25.53,27.25,3.08,399.62,0,4402
2022-03-05,5,811,27.1,24.12,2.91,437.55,0,4791
2022-03-05,5,812,28.06,22,2.98,433.5,0,4748
2022-03-05,5,813,28.43,20.69,3.21,395.5,0,4470
2022-03-05,5,814,28.21,20.19,3.51,326.48,0,3815
2022-03-05,5,815,27.48,20.38,3.63,231.35,0,2546
2022-03-05,5,816,26.01,21.81,3.58,118.7,0,1419
2022-03-05,5,817,21.94,31.69,2.43,15.45,0,337
2022-03-05,5,818,19.64,36.44,2.39,0,0,50
2022-03-05,5,819,18.83,37.69,2.41,0,0,0
2022-03-05,5,820,18.25,39.25,2.63,0,0,0
2022-03-05,5,821,17.39,42.31,3,0,0,0
2022-03-05,5,822,16.08,47.38,2.92,0,0,0
2022-03-05,5,823,15,52.12,2.81,0,0,0
2022-03-06,6,824,14.28,55.88,2.65,0,0,0
2022-03-06,6,825,13.59,59.44,2.62,0,0,0
2022-03-06,6,826,12.85,63.19,2.67,0,0,0
2022-03-06,6,827,11.83,68.38,2.51,0,0,0
2022-03-06,6,828,11.03,72.56,2.37,0,0,0
2022-03-06,6,829,10.49,75.31,2.25,0,0,0
2022-03-06,6,830,12.57,65.31,2.62,33.62,0,0
2022-03-06,6,831,16.98,45.31,3.33,146.95,0,558
2022-03-06,6,832,20.76,33.69,3.43,256.27,0,2322
2022-03-06,6,833,23.48,27.81,2.79,345.8,0,3634
2022-03-06,6,834,25.67,23.75,2.3,407.98,0,4458
2022-03-06,6,835,27.24,21.38,2.24,438.12,0,4877
2022-03-06,6,836,28.25,19.75,2.36,434.3,0,4852
2022-03-06,6,837,28.69,18.81,2.49,396.35,0,4579
2022-03-06,6,838,28.63,18.19,2.67,327.38,0,3748
2022-03-06,6,839,27.98,18.12,2.84,232.45,0,2703
2022-03-06,6,840,26.55,19.19,2.85,119.58,0,1419
2022-03-06,6,841,22.38,29.12,2.13,15.85,0,340
2022-03-06,6,842,20.23,32.19,2.21,0,0,40
2022-03-06,6,843,18.8,34.25,2.1,0,0,0
2022-03-06,6,844,17.38,36.44,2.1,0,0,0
2022-03-06,6,845,15.94,38.88,2.3,0,0,0
2022-03-06,6,846,14.77,41.44,2.62,0,0,0
2022-03-06,6,847,13.71,44.31,2.78,0,0,0
2022-03-07,7,848,12.75,47.31,2.67,0,0,0
2022-03-07,7,849,12.12,49.31,2.57,0,0,0
2022-03-07,7,850,11.6,51,2.46,0,0,0
2022-03-07,7,851,11.09,52.38,2.31,0,0,0
2022-03-07,7,852,10.73,52.88,2.13,0,0,0
2022-03-07,7,853,10.42,53.12,1.93,0,0,0
2022-03-07,7,854,12.51,46.25,1.91,34.8,0,0
2022-03-07,7,855,17.03,32.06,2.42,148.5,0,566
2022-03-07,7,856,21.81,20.81,3.19,257.7,0,2368
2022-03-07,7,857,24.51,16.88,2.63,346.88,0,3711
2022-03-07,7,858,26.55,15,1.99,408.98,0,4448
2022-03-07,7,859,27.98,14.12,1.76,433.98,0,4837
2022-03-07,7,860,28.82,13.88,1.79,429.85,0,3921
2022-03-07,7,861,29.1,13.81,1.92,391.95,0,4123
2022-03-07,7,862,28.98,13.62,2.23,323.1,0,3001
2022-03-07,7,863,28.37,13.56,2.47,228.38,0,2541
2022-03-07,7,864,26.9,14.62,2.1,116.6,0,1450
2022-03-07,7,865,22.58,24.88,1.23,15.38,0,390
2022-03-07,7,866,20.9,28.56,1.9,0,0,70
2022-03-07,7,867,19.81,35.62,3.66,0,0,0
2022-03-07,7,868,17.18,50.19,4.58,0,0,0
2022-03-07,7,869,15.9,60.06,3.93,0,0,0
2022-03-07,7,870,15.19,66,2.93,0,0,0
2022-03-07,7,871,14.62,69.31,2.11,0,0,0
2022-03-08,8,872,14.23,70.94,1.58,0,0,0
2022-03-08,8,873,13.68,72.94,1.22,0,0,0
2022-03-08,8,874,12.84,75.56,1.24,0,0,0
2022-03-08,8,875,11.96,77.62,1.61,0,0,0
2022-03-08,8,876,11.09,78.31,2.03,0,0,0
2022-03-08,8,877,10.54,76.19,2.33,0,0,0
2022-03-08,8,878,12.98,61.06,2.87,36.73,0,0
2022-03-08,8,879,17.76,37.88,3.77,150.73,0,536
2022-03-08,8,880,21.42,27.94,4.83,260,0,2257
2022-03-08,8,881,23.9,24.94,5.35,349.1,0,3538
2022-03-08,8,882,25.95,22.06,5.83,410.6,0,3545
2022-03-08,8,883,27.54,19.31,6.21,441.85,0,2850
2022-03-08,8,884,28.56,17.38,6.54,437.75,0,4531
2022-03-08,8,885,28.9,16.38,6.89,399.88,0,3695
2022-03-08,8,886,28.62,16.19,7.17,331.3,0,3874
2022-03-08,8,887,27.6,16.75,7.22,236.6,0,2603
2022-03-08,8,888,25.69,18.38,6.87,124.05,0,1448
2022-03-08,8,889,21.73,24.38,4.53,17.52,0,350
2022-03-08,8,890,18.46,31,3.63,0,0,40
2022-03-08,8,891,17.05,34.06,3.6,0,0,0
2022-03-08,8,892,15.71,37.56,3.38,0,0,0
2022-03-08,8,893,14.41,41.5,3.08,0,0,0
2022-03-08,8,894,13.3,45.5,2.84,0,0,0
2022-03-08,8,895,12.33,49.19,2.64,0,0,0
2022-03-09,9,896,11.51,52.69,2.49,0,0,0
2022-03-09,9,897,10.88,55.69,2.43,0,0,0
2022-03-09,9,898,9.9,60.81,2.4,0,0,0
2022-03-09,9,899,9.21,65.44,2.43,0,0,0
2022-03-09,9,900,8.63,70.12,2.47,0,0,0
2022-03-09,9,901,8.25,74.19,2.62,0,0,0
2022-03-09,9,902,11.23,62.19,3.04,38.1,0,0
2022-03-09,9,903,16.1,42.19,3.78,152.45,0,790
2022-03-09,9,904,20.33,25.44,4.99,261.48,0,2662
2022-03-09,9,905,23.25,17.88,5.58,350.35,0,3830
2022-03-09,9,906,25.55,14,6.04,411.8,0,4605
2022-03-09,9,907,27.15,11.94,6.43,444.9,0,4742
2022-03-09,9,908,28.08,10.81,6.7,440.08,0,4086
2022-03-09,9,909,28.4,10.25,6.88,401.77,0,4263
2022-03-09,9,910,28.06,10.19,7.16,332.35,0,3643
2022-03-09,9,911,27.01,11,7.27,237.2,0,2717
2022-03-09,9,912,25.17,12.75,6.88,124.27,0,1380
2022-03-09,9,913,20.79,19.19,4.25,17.73,0,360
2022-03-09,9,914,17.46,25.5,3.47,0,0,60
2022-03-09,9,915,16.71,27.88,3.71,0,0,0
2022-03-09,9,916,15.3,32.12,3.22,0,0,0
2022-03-09,9,917,13.94,36.19,2.96,0,0,0
2022-03-09,9,918,12.8,40.06,2.88,0,0,0
2022-03-09,9,919,11.66,44.12,2.86,0,0,0
2022-03-10,10,920,10.77,47.56,2.82,0,0,0
